UniqueId,Id,Name,Description,Expertise,Academy,Genre,Skill,PackageIds,TopicsCovered,Duration,ContentCount,Internal,Vendor,Price,ELearning,ELearningDescription,ProjectWork,ProjectWorkDescription,OnlineQuiz,OnlineQuizDescription,ManagerApproval,Type,Classroom,ClassroomDescription,Assignment,AssignmentDescription,Assessment,AssessmentDescription,IsPreRequisiteMandatory,IsCloudLabAvailable,IsCertificateAvailable,Quiz,Proficiency,DegreedCourseLink,shoshin link
DI_2917,10556,Navigating inriver,"""This inriver skill pill helps you to navigate the main parts of the inriver platform. You get familiar with the
Main dashboard
Enrich- dashboard and entity overview
Toolbar Widgets
Entity cards""


How to take the course:
https://learning.inriver.academy/catalog/info/id:264

Please register with your  ltimindtree domain  username and password

Course completion criteria:
Course completion certificata/screenshot
upload",101,Digital,Data Engineering,Inriver,,"""
Welcome!
Enrich
Entity overview
Work areas
Working with lists""",01.00.00,0,FALSE,Inriver Academy,,FALSE,,FALSE,,FALSE,,FALSE,Self-Paced,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,FALSE,,https://degreed.com/courses/?d=39ZR01ML1P,https://shoshin.ltimindtree.com/detailsPage/Course/101/10556
DI_2955,10604,Informatica MDM Performance Best Practices,"

Course Link:

 
Informatica MDM Performance Best Practices

 

https://www.youtube.com/watch?v=2By3561owMA                                                                                                                                                  


 
Course Procedure:

 

This is a self-paced youtube video offered by informtica.",101,Digital,Data Management,Informatica,,"? MDM ? Best Practices
? ORS Level
? Performance Parameters
? Levels
? Oracle settings
? JAVA / App Server settings
? MDM Jobs Properties
? Stage, Load
? Tokenize, Match, AutoMerge, Unmerge
? Recalculate BVT, Revalidation
? MDM Batch processing threads
? Smart Search
? MDM - Housekeeping
? MDM Job repository tables",01.00.00,0,FALSE,YouTube,,FALSE,,FALSE,,FALSE,,FALSE,External,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,FALSE,,https://degreed.com/courses/?d=O973OVX3V8,https://shoshin.ltimindtree.com/detailsPage/Course/101/10604
DI_3203,28028,SAP BRIM Training- Day 02- Master Data,"SAP Billing and Revenue Innovation Management enables the quick monetization of any business models that meet customer demands for flexibility, value, and personalization while staying ahead of market changes.",101,Digital,Analytics,SAP,,,01.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,Internal,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,FALSE,L1,https://degreed.com/courses/?d=K9OGY0N0XP,https://shoshin.ltimindtree.com/detailsPage/Course/101/28028
ES_003,10506,SAP Onboarding  Document,"This is a guide to essential details into organization's SAP ecosystem. Learn SAP fundamentals, navigation, and data entry to contribute effectively to organization's processes.  Please find the link for the Document: https://ltimindtree.sharepoint.com/:b:/s/Shoshin/ETc7XchTCkRLofp_i7gntHcBxbe13w2mR0Yi0Re6YmJHDQ?e=QpBXGX",101,EAS,SAP,SAP,,Document for SAP PU Onboarding,01.00.00,1,FALSE,Internal,,FALSE,,FALSE,,FALSE,,FALSE,Internal,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,FALSE,L1,https://degreed.com/courses/?d=MPL4D0J62P,https://shoshin.ltimindtree.com/detailsPage/Course/101/10506
ES_024,22802,SAP Integration Suite Training,"Master the essentials of SAP Integration Suite with our comprehensive course. You'll explore core features and benefits, learn about Integration Platform as a Service (iPaas) and its significance in modern IT landscapes, and develop skills to effectively manage APIs for seamless system integration. Additionally, you'll gain insights into secure and efficient cloud integration practices and understand how to model and automate business processes to enhance operational efficiency. Each module is expandable for more detailed exploration, ensuring a thorough understanding of every topic.
 
This course is tailored for assessment through quizzes, allowing participants to demonstrate their understanding and skills in the respective subject matter.

This Quiz contains :
No of questions in total- 30
Passing percentage - 65
Duration of Assessment - 60 mins",101,EAS,SAP,SAP,,"Introducing SAP Integration Suite
Introducing iPaaS
Managing APIs
Managing Cloud Integration
Plus symbol showing module can be expanded
Modeling Processes",01.00.00,0,FALSE,Internal,,FALSE,,FALSE,,FALSE,,FALSE,Internal,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,FALSE,L1,https://degreed.com/courses/?d=JP1GGZLKW8,https://shoshin.ltimindtree.com/detailsPage/Course/101/22802
ES_249,23051,Best Practices for CAP Node.js Apps - L1,"This course covers topics related to  "" Best Practices for CAP Node.js Apps "" at a L1  level and helps you to understand its features.

Hear directly from one of the CAP team members, David Kunz, about best practices as they apply to designing and building CAP applications with Node.js.",101,EAS,SAP - Digital,Sap Cloud App. Programming (Cap),,"Hear directly from one of the CAP team members, David Kunz, about best practices as they apply to designing and building CAP applications with Node.js.",01.00.00,1,TRUE,YouTube,,FALSE,,FALSE,,FALSE,,FALSE,External,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,FALSE,L1,https://degreed.com/courses/?d=K9W1WX657P,https://shoshin.ltimindtree.com/detailsPage/Course/101/23051
ES_306,23108,SAP Build Apps (aka AppGyver) tutorial to Design a Pizza Restaurant App - Part III - L3,"This course covers topics related to  "" SAP Build Apps (aka AppGyver) tutorial to Design a Pizza Restaurant App - Part III "" at a L3  level and helps you to understand its features.

This video multiple-part video series will explain how to translate an app design into an SAP Build Apps (aka AppGyver) mobile application. In the third video in this SAP Build Apps tutorial series, I will complete the pizza restaurant application in SAP Build Apps.",101,EAS,SAP - Digital,SAP Build Apps,,"This video multiple-part video series will explain how to translate an app design into an SAP Build Apps (aka AppGyver) mobile application. In the third video in this SAP Build Apps tutorial series, I will complete the pizza restaurant application in SAP Build Apps.",01.00.00,1,TRUE,YouTube,,FALSE,,FALSE,,FALSE,,FALSE,External,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,FALSE,L3,https://degreed.com/courses/?d=59YRQM73J8,https://shoshin.ltimindtree.com/detailsPage/Course/101/23108
ES_318,23120,SAP Build Apps (aka AppGyver) tutorial to Design a Pizza Restaurant App - Part III - L4,"This course covers topics related to  "" SAP Build Apps (aka AppGyver) tutorial to Design a Pizza Restaurant App - Part III "" at a L4  level and helps you to understand its features.

This video multiple-part video series will explain how to translate an app design into an SAP Build Apps (aka AppGyver) mobile application. In the third video in this SAP Build Apps tutorial series, I will complete the pizza restaurant application in SAP Build Apps.",101,EAS,SAP - Digital,SAP Build Apps,,"This video multiple-part video series will explain how to translate an app design into an SAP Build Apps (aka AppGyver) mobile application. In the third video in this SAP Build Apps tutorial series, I will complete the pizza restaurant application in SAP Build Apps.",01.00.00,1,TRUE,YouTube,,FALSE,,FALSE,,FALSE,,FALSE,External,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,FALSE,L4,https://degreed.com/courses/?d=4925G4RY39,https://shoshin.ltimindtree.com/detailsPage/Course/101/23120
ES_349,23151,SAP Fiori Authorizations - What You Need To Know - L1,"This course covers topics related to  "" SAP Fiori Authorizations - What You Need To Know "" at a L1  level and helps you to understand its features.

The third generation of SAP Fiori is an exciting new user experience that becomes significantly more important when moving to SAP S/4HANA or SAP?s new cloud solutions. 

With the migration to SAP S/4HANA, SAP Fiori must be part of the upgrade/migration project as its implementation may be required. That?s because some of the new and updated features are only available in Fiori.

From a security point of view, Fiori demands an understanding of the architecture and how to build and authorize catalogs and groups. Luckily, you can build your roles and authorizations using the same tools you used in the past. 

In this webinar, Alessandro Banzer will tell you everything you need to know about authorizations in SAP Fiori.",101,EAS,SAP - Security,SAP Security Support (ECC-BI-HR-CRM-S/4HANA-FIORI),,"The third generation of SAP Fiori is an exciting new user experience that becomes significantly more important when moving to SAP S/4HANA or SAP?s new cloud solutions. 

With the migration to SAP S/4HANA, SAP Fiori must be part of the upgrade/migration project as its implementation may be required. That?s because some of the new and updated features are only available in Fiori.

From a security point of view, Fiori demands an understanding of the architecture and how to build and authorize catalogs and groups. Luckily, you can build your roles and authorizations using the same tools you used in the past. 

In this webinar, Alessandro Banzer will tell you everything you need to know about authorizations in SAP Fiori.",01.00.00,1,TRUE,YouTube,,FALSE,,FALSE,,FALSE,,FALSE,External,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,FALSE,L1,https://degreed.com/courses/?d=K95YK7NXG9,https://shoshin.ltimindtree.com/detailsPage/Course/101/23151
GL_055,10136,Code of Conduct,Code of Conduct,101,Global,Compliance,Business Ethics,,,01.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,Internal,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,FALSE,,https://degreed.com/courses/?d=DP63Y22LMP,https://shoshin.ltimindtree.com/detailsPage/Course/101/10136
GL_059,10140,Business Continuity and Resilience,Business Continuity and Resilience,101,Global,Governance,Business Continuity Plan,,,01.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,Internal,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,FALSE,,https://degreed.com/courses/?d=V9R7YXXG09,https://shoshin.ltimindtree.com/detailsPage/Course/101/10140
GL_076,10424,POSH-USA_Multistate Employee Training,Sexual Harassment Prevention Training - USA course on Shoshin School aims at creating awareness on important information about the sexual harassment law enforcements prevalent in USA. This training is mandatory for you to take every year based on your location in USA.,101,Global,Compliance,POSH,,,01.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,Internal,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,FALSE,,https://degreed.com/courses/?d=M9041274GP,https://shoshin.ltimindtree.com/detailsPage/Course/101/10424
GL_078,10426,POSH-USA_A Commonsense Approach for Connecticut Employees,Sexual Harassment Prevention Training - USA course on Shoshin School aims at creating awareness on important information about the sexual harassment law enforcements prevalent in USA. This training is mandatory for you to take every year based on your location in USA.,101,Global,Compliance,POSH,,,01.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,Internal,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,FALSE,,https://degreed.com/courses/?d=3PM1JZX1D9,https://shoshin.ltimindtree.com/detailsPage/Course/101/10426
GL_079,10427,POSH-USA_Chicago bystander Training,Sexual Harassment Prevention Training - USA course on Shoshin School aims at creating awareness on important information about the sexual harassment law enforcements prevalent in USA. This training is mandatory for you to take every year based on your location in USA.,101,Global,Compliance,POSH,,,01.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,Internal,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,FALSE,,https://degreed.com/courses/?d=08GK5GXKR9,https://shoshin.ltimindtree.com/detailsPage/Course/101/10427
GL_082,10445,Data Privacy Course,Data Privacy Course,101,Global,Compliance,Data Privacy,,,01.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,Internal,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,FALSE,,https://degreed.com/courses/?d=JP1N1W1KO9,https://shoshin.ltimindtree.com/detailsPage/Course/101/10445
PL_054,23684,Introduction to Azure AI Document Intelligence,"Azure AI Document Intelligence enables automated data identification and extraction from your documents. You can use a programming language SDK or the REST API to easily retrieve and utilize your data.

Register and complete the course at https://learn.microsoft.com/en-us/training/modules/intro-to-form-recognizer/
https://learn.microsoft.com/en-us/training/modules/read-text-images-documents-with-computer-vision-service/

This is not paid course",101,Platform Ops,Azure Form Recognizer,IDP - Azure Form Recognizer,,"https://learn.microsoft.com/en-us/training/modules/intro-to-form-recognizer/
https://learn.microsoft.com/en-us/training/modules/read-text-images-documents-with-computer-vision-service/",01.00.00,0,FALSE,Microsoft,,FALSE,,FALSE,,FALSE,,FALSE,TF3Course,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,FALSE,L1,https://degreed.com/courses/?d=1PNDG2E6W9,https://shoshin.ltimindtree.com/detailsPage/Course/101/23684
TS_741,10101,Nordea Test B,Nordea Test B,101,Customer Group,Induction,Induction,,Nordea Test B,01.00.00,0,FALSE,Internal,,FALSE,,FALSE,,FALSE,,FALSE,Self-Paced,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,FALSE,,https://degreed.com/courses/?d=O973VZZNV8,https://shoshin.ltimindtree.com/detailsPage/Course/101/10101
TS_742,10102,Nordea Test C,Nordea Test C,101,Customer Group,Induction,Induction,,Nordea Test C,01.00.00,0,FALSE,Internal,,FALSE,,FALSE,,FALSE,,FALSE,Self-Paced,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,FALSE,,https://degreed.com/courses/?d=E9KK0EER39,https://shoshin.ltimindtree.com/detailsPage/Course/101/10102
SF_11189,8409,OMF Induction,OMF Induction,101,Global,ILT_Generic,ILT_Generic,,,01.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,Self-Paced,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,https://degreed.com/courses/?d=08GKNRNM79,https://shoshin.ltimindtree.com/detailsPage/Course/101/8409
